2026-02-12 00:00	88	79	4	-	-	As águas da desilusão e Urutau Modernista	bicipassarinhada	sim	não	não	anaju	anaju	tomb	https://www.instagram.com/p/DUogixyDldM/?img_index=1	https://ridewithgps.com/routes/53954783	https://www.strava.com/activities/17443151616
2026-02-18 00:00	89	80	-	-	-	Fluindo à Deriva	regular	sim	não	não	zito	zito	zito	https://www.instagram.com/p/DU6gCmNARaV/
2026-02-24 20:00	90	81	-	-	-	Planalto de Taipas e os Cânions da Brasilândia	regular	sim	sim	não	dandan	dandan	dandan, giucuci	https://www.instagram.com/p/DVIEJtmjmCK/?img_index=1	https://ridewithgps.com/routes/53947457	https://www.strava.com/activities/17513421068
2026-03-04 20:00	91	82	-	-	-	Colina da Matilde e Riacho dos Machados	regular	sim	sim	não	fetiche	fetiche	fetiche	https://www.instagram.com/p/DVbP7QsDiYA/	https://ridewithgps.com/routes/53755124	https://www.strava.com/activities/17608489037
2026-03-18 20:00	92	83	-	-	-	Histórico pelo entorno do Cassandoca	regular	sim			alex			https://www.instagram.com/p/DWB1tpeDqJO/	https://ridewithgps.com/routes/54024668	https://www.strava.com/activities/17774423605
2026-03-22 00:00	93	84	-	-	-	Horta do Parque do Rio Bixiga		sim			yas			https://www.instagram.com/p/DWIIvKyDq1i/	https://ridewithgps.com/routes/54320499
2026-03-31 20:00	94	86	-	-	-	Águas de Março: povo, éguas, lágrimas, alagados	regular	sim			dandan, gmard	gmard		https://www.instagram.com/p/DWj9C_-Dxdq/?img_index=1	https://ridewithgps.com/routes/54435190
2026-04-11 00:00	95	-	4	-	-	Dar tchau pra quem migra	bicip	sim			anaju	anaju		https://www.instagram.com/p/DW9UkzAEQs85hloy_Q4a05uhVxS8efAVUUOr4c0/	https://ridewithgps.com/routes/54435190
2026-04-14 20:00	96	87	-	-	-	Várzea do Tietê e as origens do Futebol	regular	sim			alef	alef		https://www.instagram.com/p/DXDkpWnDmEO/?img_index=1	https://ridewithgps.com/routes/54581247
2026-04-21 00:00	97	88	-	-	-	Da Cantareira ao Tremembé	regular	sim			dandan	ga		https://www.instagram.com/p/DXYDQDKjjhH/	https://ridewithgps.com/routes/54745946
2026-04-28 20:00	98	89	-	-	-	Pontos de Sela dos afluentes de Tamanduateí	regular	sim			gabrieltunes			https://www.instagram.com/p/DXrwudMjrZL/	https://ridewithgps.com/routes/54852830
2026-05-06 20:00	99	90	-	-	-	Subir Gamelinha e Contornar Rincão pela Crista da Penha	regular	sim			gabrieltunes	alef	dandan	https://www.instagram.com/p/DX-3psUjtYV/	https://ridewithgps.com/routes/54984116
2026-05-09 20:00	100	91	-	-	-	era infinitamente maio no alto rio bravo	regular	sim			gmard, anaju	gmard, giovanna, anaju, dandan	gmard, dandan	https://www.instagram.com/p/DYFi8wRDjFL/?img_index=1	https://ridewithgps.com/routes/55017982
2026-05-13 20:00	101	92	-	-	-	Crista do Lauzane, subir Água Fria e duas vilas escondidas	regular	sim			gabrieltunes, alef	alef	alef	https://www.instagram.com/p/DYQyPoYDlVe/	https://ridewithgps.com/routes/55083392
2026-05-20 20:00	102	93	-	-	-	Ziguezaguear a Crista do Morumbi	regular	sim			gabrieltunes			https://www.instagram.com/p/DYfyG_IDhaM/	https://ridewithgps.com/routes/55184087
